id,scene,conversation
party_crasher_cat_noir_0003,Outside the Agreste mansion.,"Ladybug: Cat Noir! (throws the glasses to him)
Cat Noir: Cataclysm! (destroys the glasses and frees the akuma)
Ladybug: (opens yo-yo and throws it at the akuma) Time to de-evilize! (captures akuma) Gotcha! (releases akuma) Bye bye, little butterfly. Miraculous Ladybug! (all damage caused by Party Crasher is fixed)"
penalteam_cat_noir_0001,Stade des Princes,"Ladybug: (laughs) Nice scare tactics, but it's not gonna work. Cat Noir and I are the best at soccer!
Cat Noir: (Whispers to Ladybug) I don't know a thing about soccer M'lady. Maybe it's time to call the real team?
Ladybug: (Shocked, slowly pushes Cat Noir to guard the goals and heads off) Oh, well Cat Noir will attend the goals while I go get the rest of our team"
penalteam_cat_noir_0002,Stade des Princes. Ivan has received the Ox Miraculous from Ladybug and looks hesitant,"Penalteam: Blah, blah, blah, blah. Okay, losers, are you done yet?
Cat Noir: (Whispering to Ladybug) You got a plan for getting our paws on the akumatized object?
Ladybug: That'll be our trophy when we win
Cat Noir: What if we don't?
Ladybug: Come on, I know the secrets of this game!"
pixelator_cat_noir_0001,The Champs-Élysées.,"Ladybug: Thanks for dropping in
Cat Noir: Not very handy, I see
Pixelator: What about our deal?"
pixelator_cat_noir_0002,The Champs-Élysées.,"Ladybug: Together!
Cat Noir: (in the white space) Ahh! Oh, not again
Pixelator: When the cat's away, the mice will play. Ready to become immortalized?"
pixelator_cat_noir_0003,The Champs-Élysées.,"Ladybug: Don't do it, Mr. Stone!
Cat Noir: (activates his power up sequence) Cataclysm! (uses his Cataclysm to make a crack in the white space, freeing the people trapped in the photos) Yes!
Pixelator: Come on, open your eyes"
prime_queen_cat_noir_0001,TVi Tower. Nadja Chamack and the staff are getting ready and she then eats a chouquette.,"Nadja: (Nadja sighs after looking around at the empty couch opposite her, where Ladybug and Cat Noir are supposed to be and checks her tablet and then almost drops it out of shock after Cat Noir suddenly appears.) Which way did you come in?
Cat Noir: Secret celebrity door. (Gulps down a drink.) I see Ladybug's running behind, huh?
Nadja: I thought you'd be arriving together
Cat Noir: (Leans close towards Nadja.) Wanna hear a secret? (Nadja nods.) I love chouquettes"
prime_queen_cat_noir_0002,TVi Studio. Nadja's show is about to go live.,"Ladybug: Well, thank you Nadja, we're honored to be here
Cat Noir: And hello to all my fans! (Blow kisses and winks towards the camera and the audience.)
Nadja: I'm sure thousands have tuned in to watch you tonight"
prime_queen_cat_noir_0003,TVi Studio. Nadja's show is about to go live.,"Nadja: People know you but they don't really know you. We see you saving Paris but we don't know anything else about you
Cat Noir: We won't be keeping anything from you, Nadja
Ladybug: Well we do have to keep a few secrets, including our identities of course. (Gabriel smirks.)"
prime_queen_cat_noir_0004,TVi Studio. Nadja's show is about to go live.,"Ladybug: Uh-uh-I'm very sorry Nadja, but we're superheroes. We're not here to answer such personal questions
Cat Noir: Meow, m'ladybug's grown claws
Ladybug: We're here to ensure all Parisians that they're safe and that it's only a matter of time before we defeat Hawk Moth, that's all"
prime_queen_cat_noir_0005,TVi Studio. Nadja's show is about to go live.,"Nadja: Fine. How do you explain these photographs then? (Nadja Chamack uses her tablet and displays a photo of Ladybug and Cat Noir kissing from Dark Cupid which bewilders the superheroes.)
Cat Noir: (Oblivious) What? When did that happen?
Ladybug: (Infuriated) I was saving you, not kissing you!"
prime_queen_cat_noir_0006,TVi Studio. Nadja's show is about to go live.,"Ladybug: These are just a bunch of photos taken out of context! We're only doing our job. We save the city every day, we're not a couple
Cat Noir: But hopefully, one day
Ladybug: (Cat)...not now!"
prime_queen_cat_noir_0007,TVi Studio. Nadja's show is about to go live.,"Ladybug: This interview is so over. (Grabs Cat Noir on the arm, persisting him to leave along with her.)
Cat Noir: Woah, what's the rush?
Ladybug: Uh, there's an alert. Paris needs us right now!
Cat Noir: Uh, sorry. When duty calls... Gotta get going!"
prime_queen_cat_noir_0008,TVi Studio. Ladybug and Cat Noir are vaulting through the air until they reach the top of the TVi roof. They then start talking to each other.,"Nadja: The highest ratings will be mine. (Nadja is transformed into Prime Queen by the Akuma, who now is TV rating controlling supervillain.)
Cat Noir: So who are we saving again?
Ladybug: Just us, Nadja was willing to do anything to make sure her show would be a success and I'm not about to answer anymore of her prime questions
Cat Noir: That's the price of success my lady, the price of stardom
Ladybug: We're superheroes not stars we should be doing our job not looking like fools on TV
Cat Noir: Wait I wasn't planning on getting home so early. Why don't we get some ice cream, I know the purr-fect place"
prime_queen_cat_noir_0009,Prime Queen goes through screen on subway and pulls Chloé in with her,"Chloé: Ladybug, Cat Noir! I beg you, save my jacket!
Cat Noir: (extends his staff through the screen before bringing it back to it's normal size)
Ladybug: What if it's a trap? I think I'd rather get there by my own means
Cat Noir: (in a matter of fact manner) There are many, many subway lines in Paris, which means a hundred and forty miles of rails. If we want to get there in time to save Chloé, I don't think we have a choice
Ladybug: Huh, just admit you love being on TV
Cat Noir: I don't get stage fright, Bugaboo"
prime_queen_cat_noir_0010,Subway train that Chloé is held captive in.,"Cat Noir: I'll deal with the door
Cat Noir: We're trapped!
Prime Queen: The rules for my show are simple, admit the truth live on TV that you're dating and in love and I'll stop the train!"
prime_queen_cat_noir_0011,Subway train that Chloé is held captive in.,"Prime Queen: I want my scoop!
Cat Noir: I'll use my Cataclysm
Ladybug: No wait, we might need it for an emergency
Cat Noir: Yeah, like right now!
Ladybug: We have to lure her over her first or we'll never capture her akuma! So let's just play along with her, at least it'll buy us some time
Cat Noir: Meaning?
Ladybug: (to Prime Queen) Okay Prime Queen (she holds Cat Noir's hand as he looks shocked), you win. I confess, Cat Noir and I (are) dating, like you said. We are..(Close-up of Ladybug's mouth.) in..love
Cat Noir: (purrs)
Ladybug: Did I just hear you purr?
Cat Noir: (nervous) Uh, no way!"
prime_queen_cat_noir_0012,Subway train that Chloé is held captive in.,"Prime Queen: (through screen) Next trial, your Miraculous! Or else your biggest fan will be mummified! (laughs)
Cat Noir: (almost falls through screen as it becomes able to travel through)
Ladybug: Let's leap in, before she runs!"
prime_queen_cat_noir_0013,Ladybug and Cat Noir end up landing in a walk in freezer in the kitchen of the restaurant in Le Grand Paris,"Prime Queen: (laughs through screen)
Cat Noir: Uh, Cataclysm?
Ladybug: (frustrated) There's no point! We're probably far away from the Louvre! By the time we get there it'll be too late to save Alya!
Cat Noir: So, a kiss then? (moves close to Ladybug for a kiss)
Ladybug: (unimpressed) Still not a chance, Cat Noir"
prime_queen_cat_noir_0014,Ladybug and Cat Noir end up landing in a walk in freezer in the kitchen of the restaurant in Le Grand Paris,"Ladybug: You're right! Lucky Charm! (a tape roll appears) A tape roll? What am I supposed to do with this? Hmm... (looks around her as tubs are highlighted) Of course! (Ladybug starts pulling out drawers)
Cat Noir: (anxious) Hurry up, she's about to push Alya in the water!
Ladybug: (still going through tubs) One minute!
Cat Noir: That's (too) long!"
prime_queen_cat_noir_0015,Ladybug and Cat Noir end up landing in a walk in freezer in the kitchen of the restaurant in Le Grand Paris,"Ladybug: Fine, you win, Prime Queen. (behind black screen; Prime Queen listens agitatedly) We'll remove our Miraculous. The whole world will see us without our masks!
Cat Noir: (behind black screen) (And) We're about to kiss! Shame you're missing it!
Ladybug: (So) unlucky!"
prime_queen_cat_noir_0016,Ladybug and Cat Noir end up landing in a walk in freezer in the kitchen of the restaurant in Le Grand Paris,"Cat Noir: (breaks the screen with his staff) And now you're stuck with us
Cat Noir: Cataclysm! (Cat Noir uses his Cataclysm to destroy the door) Ladies first!
Ladybug: Thank you! No more evildoing for you, little akuma. Time to de-evilize! (catches the akuma with her yo-yo) Gotcha! (releases it, and turns it into a normal butterfly) Bye bye, little butterfly. Miraculous Ladybug! (Throws the Lucky Charm into the air, and it explodes into a blast of energy. It turns everything back to normal, Chloé is returned to her room, Alya is returned to Marinette's house, and Prime Queen turns back into Nadja.)"
princess_fragrance_cat_noir_0001,"Back inside the Le Grand Paris. Prince Ali, his chaperone, André and Chloé escaped to the stairwell.","Princess Fragrance: (walks toward Prince Ali, his chaperone, and Chloé) Come into my arms, my sweet prince!
Cat Noir: (sitting on the windowsill) Pee-ew! Can we get a little fresh air in here? (leaps in front of Princess Fragrance and takes out his staff)
Princess Fragrance: No one will take my prince away! (fires at Cat Noir)"
princess_fragrance_cat_noir_0002,"Inside Prince Ali's chaperone's car. Everyone is speeding away from Princess Fragrance, while at the same time still disgusted by Chloé's fish smell.","Marinette: (looks out the window) Tikki, please be okay
Cat Noir: Can we open the windows? This fish smell is even too much for a cat
Tikki: (sneezes) (Prince Ali looks into his jacket pocket towards the noise)"
princess_fragrance_cat_noir_0003,Pont des Arts. Princess Fragrance is about to wed Prince Ali.,"Cat Noir: ♫ Give me your Miraculous! ♫
Cat Noir: ♫ Cataclysm! ♫
Princess Fragrance: This city is not for us. Too many people want to bother us. Let's go far away from here, my prince! (Very) far!"
protection_cat_noir_0001,Place du Châtelet. Riposte Prime prevents Marinette from escaping.,"Marinette: Then, everyone will know that Marinette is Ladybug! I'm stuck!
Cat Noir: Kagami!
Marinette: (gasps) Cat Noir!
Cat Noir: Kagami, we've been on the same side before. You used the Miraculous of the Dragon as Ryuko. Trust me... put the sword down"
protection_cat_noir_0002,Place du Châtelet. Riposte Prime prevents Marinette from escaping.,"Marinette: Oh, kitty, I know you can't hear me, but do what you usually do: cataclysm before you think and it'll be perfect! Please, please, please, pretty-please!
Cat Noir: Cataclysm!! (disintegrates the sphere, setting Marinette free)
Marinette: Thank you, Cat Noir! Oh! I was so scared!
Cat Noir: Get to safety!"
protection_cat_noir_0003,Place du Châtelet. Riposte Prime prevents Marinette from escaping.,"Ladybug: How about a well-oiled baseball game?
Cat Noir: Hey! She ruined our fun!
Ladybug: No more evil-doing for you, megakuma! (opens her yo-yo) Time to de-evilize! (captures and purifies the megakuma) Gotcha! (opens her yo-yo to free the purified butterfly) Bye-bye, little butterfly!"
protection_cat_noir_0004,Place du Châtelet. Riposte Prime prevents Marinette from escaping.,"Ladybug: Uh— Cat Noir! I— I... have an urgent appointment. Thanks! Bug out! (gives Cat Noir the magical charm and swings away)
Cat Noir: Well, uh, bye then! (reaches to give Kagami the magical charm but still refuses to accept it, making him frown as well)
Marinette: Kagami! (runs towards them) Kagami!!
Cat Noir: Uh, well... I'll leave you to it, then. (gives the charm to Marinette and vaults away)
Marinette: What happened to you, Kagami?"
psycomedian_cat_noir_0001,Outside Grand Palais.,"Psycomedian: I'd like to think I've gained a wide range of emotions, Ladybug. From now on, I am Psycomedian
Cat Noir: Cute name. I'm not sure how I'm ""feline"" about it
Psycomedian: From now on, people will take me seriously and tremble with fear! (honks at them)"
psycomedian_cat_noir_0002,Outside Grand Palais.,"Ladybug: The Akuma could be in his red nose!
Cat Noir: I'll take care of it. Cata-
Ladybug: Not so fast! We need a plan to get close to him without making eye contact"
psycomedian_cat_noir_0003,Parisian streets.,"Ladybug: Cat Noir, now! (tosses Psycomedian's nose to Cat Noir)
Cat Noir: Cataclysm! (destroys the nose)
Ladybug: No more evil-doing for you, li— (sees that the Akuma is not here) What?!"
psycomedian_cat_noir_0004,Parisian streets.,"Cat Noir: Ooooh! It was a bad idea to get her angry
Cat Noir: Hey! I didn't do anything!
Ladybug: OF COURSE YOU DIDN'T!!! YOU NEVER DO!!!"
psycomedian_cat_noir_0005,"Back at the Parisian streets, Cat Noir is trying to stop Ladybug's rage.","SICK!!!: ) ((growling))
Cat Noir: We're about to de-transform, we need to find— (Gets hit in the head by Ladybug's yo-yo)
Ladybug: DON'T TELL ME WHAT TO DO!!
Cat Noir: Maybe once you transform, Psycomedian's spell will be broken"
psycomedian_cat_noir_0006,"Back at the Parisian streets, Cat Noir is trying to stop Ladybug's rage.","Cat Noir: Maybe once you transform, Psycomedian's spell will be broken
Cat Noir: Sorry, m'lady
Psycomedian: (kicks the door at Bob) Here's Harry!"
psycomedian_cat_noir_0007,"Then at the Parisian rooftops after the transformation, Cat Noir is carrying Ladybug wrapped around with a rug.","LET ME OUT OF HERE!!!!!!: )
Cat Noir: Who still wears belt bags these days? No joke
Ladybug: (YOU'RE) THE JOKE!!!
Cat Noir: Hey! Maybe the Akuma's in something he keeps in there!
Ladybug: OF COURSE THAT'S WHERE IT IS!! Duh! BUT WE HAVE TO IMMOBILIZE PSYCOMEDIAN IN ORDER TO SEARCH HIM! SET ME FREE ALREADY, SO I CAN USE MY POWERS!!!
Cat Noir: Okay! But... I can trust you not to do anything reckless, right?"
psycomedian_cat_noir_0008,"Then at the Parisian rooftops after the transformation, Cat Noir is carrying Ladybug wrapped around with a rug.","RIDICULOUS: ) BELT!!!
Cat Noir: Hey, leave my costume out of it
Civilian #3: Hey!
Cat Noir: Give us five minutes"
psycomedian_cat_noir_0009,Le Grand Paris.,"HE'S LYING!!!!!!!!! STAY FOCUSED!!!!!!!! HIII-YAAH!!!!!!!: ) SO, ARE YOU DONE YET, KITTY!? OR DO I HAVE TO DO THIS ON MY OWN (TOO?!?!?)
Cat Noir: Just a small touch right here... a little more here
Ladybug: ("
psycomedian_cat_noir_0010,Le Grand Paris.,"Ladybug: Phew
Cat Noir: Feeling better, m'lady?
Ladybug: Yes. Thanks"
psycomedian_cat_noir_0011,Le Grand Paris.,"Bob: Heh
Cat Noir: Maybe you should think about getting a new producer
Tikki: Go on, Marinette. Just be yourself this time, and everything will go great"
qilin_cat_noir_0001,Outside the Collège Françoise Dupont,"Ladybug: Cat Noir, use your stick to block his way!
Cat Noir: (Running along on top of the the school) Got it M'lady! (Cat Noir spreads his staff to the ground to stop the lollipop sentimonster, the class watch Lollipop Boy trip and fall to the ground)
Sabine: Those poor kids. They spent the whole night saving Paris, and they're already back in action"
qilin_cat_noir_0002,Hôtel de Ville.,"Qilin: If they're serving injustice, then they are not innocent, and if you defend them, then you're not on the side of justice either!
Cat Noir: Careful m'lady, the weather forecast predicted a shower of objects!
Ladybug: Good thing you've got your stuff umbrella then, kitty cat
Cat Noir: First one to catch it gets to release the butterfly!
Ladybug: This isn't a game, Cat Noir?"
qilin_cat_noir_0003,Hôtel de Ville.,"Ladybug: I think things are more complicated than they seem, we have to find out more. Cover me!
Cat Noir: Those are some poetic nicknames you have for your attacks. I like them a lot. Where do you get your inspiration from?
Qilin: Crush the cat! (Telepathically throws bunch of police cars at Cat Noir)
Cat Noir: Not such a fan of this one!"
qilin_cat_noir_0004,Hôtel de Ville.,"Ladybug: Daughter, who got off with the tickets?
Cat Noir: Well, how about we find that daughter?
Ladybug: That could work. The injustice will be impaired, she'd have no reason to stay akumatized. Let's see if your idea is really that good. Cover me!
Cat Noir: Excuse me, I got the impression you were trying to say something just now with that flying truck"
qilin_cat_noir_0005,Hôtel de Ville.,"Cat Noir: Excuse me, I got the impression you were trying to say something just now with that flying truck
Cat Noir: All right, it's much clearer now!
Ladybug: What you don't know kitty cat is that for Marinette to appear I'd have to de-transform. That's pretty risky, I better be sure it'll work and calm down mom before I do it"
qilin_cat_noir_0006,Hôtel de Ville.,"Qilin: Chase the storm!
Cat Noir: Oh well, so much for my great idea, back to the old-fashioned way, miraculously swipe those handcuffs and break them!
Ladybug: Exactly"
qilin_cat_noir_0007,Hôtel de Ville.,"Ladybug: Of course! That's what I was missing!
Cat Noir: More opponents?
Ladybug: Sort of, in order to de-akumatize Qilin, we also have to stop the attacks from the police! Here's my plan!
Cat Noir: Cataclysm!
Ladybug: This way, officers!
Cat Noir: Roger, fancy meeting you here? (removing Roger's keys) Sorry"
qilin_cat_noir_0008,Hôtel de Ville.,"Cat Noir: It's for justice in the common good, you'll thank me later, Roger! I promise you we're on the same side here!
Cat Noir: The key to our problem!
Ladybug: Qilin!"
qilin_cat_noir_0009,Hôtel de Ville.,"Ticket Inspector: Yes, identity check, custody and the whole works
Cat Noir: Hang on, I know Miss Dupain-Cheng! No one in the world is more upright and honest than she is!
Ladybug: Roger, we won't stop you from doing your duty, but you have to promise me you won't use those handcuffs, and you'll wait for this lady's daughter to come back before you make any decisions. The law is a good thing, but you need humanity to apply it as well"
queen_banana_cat_noir_0001,"Rooftops of Paris. Cat Noir appears, much to Queen Banana and Banana Boom-Boom's surprise.","Ladybug: Careful! Shadow Moth has been very generous to Chloé
Cat Noir: I gotta admit, I'm a little jealous of her gear
Ladybug: (extracts an ear communicator from her yo-yo) Totally unnecessary, nothing can beat a Cat and Ladybug duo
Cat Noir: (extracts ear communicator from his staff) Meow, we do make the perfect pair, m'lady. (They take off to face Queen Banana. They try to attack her, but she fights back with bananas.)
Ladybug: Well, we've got gear, too. Lucky Charm! (She gets a scooter, which she dodges skit doesn't land on her she checks it.) Scooter, helmets, tube of glue, cartridges, air pipe... Everything needed to fix a flat tire. That's a lot to process. (She looks around and forms a plan using the glue and the banana gun.) Still, something is missing, but what?"
queen_banana_cat_noir_0002,Streets of Paris. Ladybug dodges the explosive bananas but trips.,"Queen Banana: I'm going to smash you and then turn you into banana bread!
Cat Noir: (from behind) Cataclysm! (He destroys the car as Queen Banana jumps out.)
Queen Banana: (lands next to Ladybug) Give me your Miraculous, or else I'll turn her into baby food! (Holds banana gun to Ladybug's head.)"
queen_wasp_queen_s_battle_part_2__cat_noir_0001,"Métro platform. Nadja and her cameraman are running down the stairs. Across the platform, Cat Noir is waiting.","Nadja: Cat Noir, what are you doing here?
Cat Noir: Waiting for the next train. (he jumps on top of the metro that speeds by)
Nadja: (to the cameraman) Come on! (they run back up the stairs)
Cat Noir: Need a helping paw?"
queen_wasp_queen_s_battle_part_2__cat_noir_0002,"Métro platform. Nadja and her cameraman are running down the stairs. Across the platform, Cat Noir is waiting.","Ladybug: This is not a playground! Cat Noir, I'll slow it down as much as I can; you stop it!
Cat Noir: Thanks for your co-operation, people. Please, keep on being (paw)some and evacuate the station calmly
Sabine: Ladybug, thank you so much!"
queen_wasp_queen_s_battle_part_2__cat_noir_0003,"Le Grand Paris, roof. Ladybug and Cat Noir land and jump down to Chloé's balcony. They sneak into her room.","Queen Wasp: You can't escape my wasps! Bring Ladybug and Cat Noir to me! Dispersal!
Cat Noir: What, you think I'm a catfish?
Ladybug: I don't know, but I do know we're gonna have to come up with another plan. Lucky Charm! (A snorkel appears) A snorkel!
Cat Noir: Your Lucky Charm has a great sense of humour: at least you won't drown
Ladybug: ""Drown""! That's the idea: wasps don't like water! (she uses her Lucky Vision to highlight an inflatable duck, a roll of tape, a hose and two garbage bins) We may have to get a little dirty, Cat Noir
Cat Noir: That's ironic, we just took a bath
Ladybug: (looks disappointed, then smiles.) Just follow me"
queen_wasp_queen_s_battle_part_2__cat_noir_0004,"Le Grand Paris, roof. Ladybug and Cat Noir land and jump down to Chloé's balcony. They sneak into her room.","Queen Wasp: You'll never get it back!
Cat Noir: (muffled) Cataclysm!
Ladybug: No more evil-doing for you, little Akuma. (opens her yo-yo) Time to de-evilize! (catches the Akuma) Gotcha! (releases the now-purified Akuma) Bye bye, little butterfly. Miraculous Ladybug! (The Miraculous Cure spreads out, fixing the Bee Miraculous)"
reflekdoll_cat_noir_0001,Ladybug's Miraculous Ladybug fixes the broken Eiffel Tower in the background as she and Cat Noir land on a rooftop.,"Cat Noir: I don't call the shots, m'lady. You're the superhero who captures the evil akumas — I'm just the cunning, ultra-charming Cat Noir
Ladybug: Right, you have it easy
Cat Noir: Easy? That's 'cause I make it look easy
Ladybug: As cunning as you might be, that little prank you pulled earlier almost made my Lucky Charm fail!
Cat Noir: D'you know why Master Fu gave (you) the Ladybug Miraculous instead of me?
Ladybug: Because it requires someone with a sense of responsibility?
Cat Noir: No, because (you) don't have a sense of humor
Ladybug: Pfft, whatever. (Cat Noir tries to kiss her hand) Ah! (She pulls away)
Cat Noir: Uh... Look, it's no big deal! You have so many other great qualities! I'm just in charge of the humor department. (His ring starts beeping)
Ladybug: You'd better get going before you lose your (clown costume.)
Cat Noir: Miss you already, Bugaboo
Ladybug: Don't call me—!
Cat Noir: (leaving) See? I was right! (Ladybug groans)"
reflekdoll_cat_noir_0002,The Eiffel Tower. Lady Noire dodges Reflekdoll's attacks.,"Lady Noire: Stay focused, Mister Bug. Use the yo-yo as a shield!
Mister Bug: (smacks himself with the yo-yo) Oww!
Lady Noire: (facepalms)"
reflekdoll_cat_noir_0003,Eiffel Tower.,"Lady Noire: You think that's normal?
Mister Bug: Dunno, I've never cataclysmed a sentimonster before. (Reflekdoll throws them off, going berserk.) It's as if the Cataclysm was like a bee sting on a bull! It riled it up without actually wounding it! (They dodge a beam.)
Lady Noire: We don't have much time left before we transform back!
Mister Bug: And we still don't know where the amok's hidden"
reflekdoll_cat_noir_0004,Eiffel Tower.,"Lady Noire: So, you like playing with (dolls?) (jumps away)
Mister Bug: (Hey!) You stole my line! (jumps after her)
Mayura: Should I retrieve the amok?"
reflekdoll_cat_noir_0005,Paris rooftops. Lady Noire and Mister Bug bound across them.,"Duusu: Yes, of course. Sorry
Mister Bug: Honestly, I understand why you never have any time to make jokes, m'lady
Lady Noire: We both have our roles, huh Bugaboy? (They jump into separate alleyways.)
Mister Bug: Spots off! (He detransforms. Tikki lands in his hands, and he gives her a bite of camembert. He begins taking off the earrings, which appear flat and silver.)"
reflekta_cat_noir_0001,"Principal Damoclès' office. Marinette is still hiding under the desk, Chloé and Sabrina are searching for her.","Reflekta: You sure? Ask Cat Noir. I'm sure he (loves) his new look! (tries to transform Ladybug while giggling, but she dodges all rays)
Cat Noir: My powers might be gone but I can't just stand by and do nothing! (runs but trips over his heels) Who invented these things? (to the other students) If you want your faces back listen up, you heard of safety in numbers?
Reflekta: Soon, like everyone else you'll look just like me! (Ladybug tries to hit her but Reflekta grabs her arm) But first, I'm gonna take your earrings as a trophy!
Cat Noir: Time to face off! (other students who got transformed stand together against Reflekta) Catch her!"
reflekta_cat_noir_0002,"Principal Damoclès' office. Marinette is still hiding under the desk, Chloé and Sabrina are searching for her.","Ladybug: Don't worry, I'll figure it out!
Cat Noir: Yeah, these shoes are killer on the feet, my lady!
Ladybug: Cat Noir?
Cat Noir: Excuse us, move out of the way
Ladybug: Cat Noir, is it - is it really you?
Cat Noir: 'Course it is! Can't you tell by my swagger! Am I still the cat's meow or what?
Ladybug: I-uh... I don't know what to say!
Cat Noir: How about a thank you for getting you out of that tight spot!
Ladybug: (laughs) Sorry, Cat Noir, but you - you just... you just don't look like yourself! But uh... thank you!
Cat Noir: Your welcome. And in case you've forgotten, we've got to de-akumatize Reflekta!
Ladybug: We? You're powers are gone, what are you gonna do? Throw your shoes at her? (laughs again)
Cat Noir: Remind me who just saved you a minute ago?
Ladybug: I have to find Reflekta fast! You'd slowed me down!
Cat Noir: Maybe, but you know, sometimes I do have ideas
Ladybug: Ok, yeah, sorry, and?
Cat Noir: I don't think taking on Reflekta face to face is the best idea unless you want a facelift too
Ladybug: You're right and that gives me an idea! (they go to the roof)
Cat Noir: Where are we headed?
Ladybug: To the TV station! Here goes, watch your nails!
Cat Noir: Your jokes are so lame!
Ladybug: You haven't just lost your body, Cat Noir. I think you've lost your sense of humor too!"
reflekta_cat_noir_0003,TVi studio.,"Ladybug: I'm relying on you all!
Cat Noir: And cut! (they high five) Got it. Sorry but isn't your plan a bit complicated?
Ladybug: This isn't my real plan. The real plan is now that Reflekta knows that we're at the TV station, she'll come right here to get us!
Cat Noir: And fall right into our claws! (kisses Ladybug's hand)
Ladybug: You mean, into your nails
Cat Noir: Still not funny. (Ladybug giggles)
Ladybug: Gotcha!
Cat Noir: The akuma has to be in her bracelet!
Ladybug: Checkmate, Reflekta! (breaks the bracelet and nothing happens) Huh? This isn't the real one!"
reflekta_cat_noir_0004,TVi studio.,"Ladybug: Mayor Bourgeois?
Cat Noir: There! Look out! (jumps in front of Ladybug and takes the ray) I've already been changed so I'm safe
Ladybug: Thanks, Cat Noir!
Cat Noir: Go ahead, use that charm of yours! (winks)
Ladybug: Lucky Charm! (A camera appears) A camera? Okay... (uses her Lucky Vision and spots the spotlight, Reflekta's eyes and bracelet) Cat Noir! Turn off the lights, quickly! (he shuts the lights and gives Ladybug a thumbs up. Ladybug begins taking many pictures of Reflekta) Over here Reflekta! (Ladybug distracts her, gets the bracelet, and destroys it. Meanwhile, Cat Noir turns the lights back on) No more evil doing for you little akuma! Time to de-evilize! (captures the akuma) Gotcha. Bye-bye little butterfly. (releases the purified butterfly) Miraculous Ladybug! (throws the camera in the air and everything turns back to normal) You were awesome, Cat Noir!
Cat Noir: And with those shoes on too! By the way, those things should be illegal!"
representation_cat_noir_0001,In a hotel room in London. The television is tuned in a news broadcast.,"Plagg: your secret identit— (screams as he gets sucked inside his ring)
Cat Noir: Power up!
Tikki: (worried) Marinette, are you sure you want to go...?"
representation_cat_noir_0002,"Back on the Eiffel Tower, Marinette races down the stairs to chase after ""Adrien"".","Nightormentor: I will free you from your nightmares once I've found my son and your friend!
Cat Noir: You really can't be trusted. What kind of father are you? (charges in)
Nightormentor: Voyage! (escapes through a portal)
Cat Noir: No!"
representation_cat_noir_0003,"Back on the Eiffel Tower, Marinette races down the stairs to chase after ""Adrien"".","Ivan: Go, Cat Noir! Teach him a lesson!
Cat Noir: That akumatized villain's son and his girlfriend are lucky to have friends like you. (vaults away)
Marinette's voicemail: It's Marinette. Leave a message. Beep"
representation_cat_noir_0004,"On the rooftops, Nightormentor is still seen looking for Adrien.","Nightormentor: Adrien...!
Cat Noir: I'm guessing he's avoiding you. You don't seem like a nice father!
Nightormentor: Very well. ﻿I'll do away with you first! (throws a punch at Cat Noir, sending him flying) ﻿And I'll take your Miraculous and give it to Monarch! (shoots pink dust at Cat Noir once more)
Cat Noir: (evades the pink dust) ﻿How about you start leaving your son and the girl he loves alone instead?!
Nightormentor: Voyage!
Cat Noir: ﻿Coward"
representation_cat_noir_0005,"Back on the rooftops, the battle between Cat Noir and Nightormentor continues.","Nightormentor: ﻿Adrien! ﻿Adrien!
Cat Noir: ﻿I don't think I'd like having a father like you! (attacks Nightormentor with his staff)
Nightormentor: ﻿If I were your father, I would start by teaching you some manners!
Cat Noir: (after kicking Nightormentor) ﻿And if I were your son, ﻿I'd tell you you can't always make decisions for people — that to have a child is to help them blossom, ﻿to grow, to find themselves and to (be free!) (lands a final blow on Nightormentor and tackles him on the ground, stepping on his arm to make sure he will not get away once more)
Nightormentor: ﻿You're insolent!
Cat Noir: (﻿You're) insolent! Cataclysm! ﻿I feel sorry for your son
Nightormentor: ﻿Don't be. He's very happy"
representation_cat_noir_0006,"On the rooftops, Nightormentor is about to grab hold of Cat Noir's Miraculous until something is thrown on the side of his face. It is revealed that the Resistance has come and help Cat Noir.","Alya: ﻿Cat Noir!
Cat Noir: ﻿Well done!
Félix: ﻿﻿﻿Then, the miraculous boy met a girl like him. (him and Kagami take off their masks) ﻿They fell in love"
representation_cat_noir_0007,"Exterior, Dupain-Cheng Residence. Cat Noir lands on the balcony railing as he stares at the trapdoor to Marinette's room.","Cat Noir: ﻿It's time to drop the masks
Cat Noir: (leans on the nearby table, grimacing) ﻿Claws in! (de-transforms into Adrien)
Plagg: ﻿What's happening, Adrien?"
representation_cat_noir_0008,"Exterior, Collège Françoise Dupont, on the roofs. Ladybug listens over Cat Noir's recording of how they defeated Nightormentor the night before.","Adrien: ﻿You were right, Plagg. ﻿I can't tell Marinette that I'm Cat Noir. ﻿And I can't disobey my father either. (pauses) ﻿You saw the result. (leans on the railing) I can't stay here. ﻿Plagg, claws out! (transforms into Cat Noir...) ﻿Power up. (...and into Astrocat)
Cat Noir: (on the recording) That's where you'll find the Megakuma that was responsible for that (jarring) nightmare. (laughs) ﻿""Jarring."" Get it?
Ladybug: ﻿No more evildoing for you, Megakuma! ﻿Time to de-evilize! (captures the Megakuma) ﻿Gotcha! (releases the purified butterfly) ﻿Bye-bye, little butterfly!
Cat Noir: (on the recording) ﻿So, did you set it free? ﻿We're such a great team, even when I'm not here. Now hold out your fist, and let's
Ladybug: (along with Cat Noir's voice recording, holding out her fist in the air) Pound it"
